note_id,onset,offset,score_position,score_position_offset,note,midi_number,note_duration,bar_id,bar_position
0,5.55227,6.04091,0.0,0.5,D4,62,0.5,0,0.0
1,6.04091,6.52955,0.5,1.0,E4,64,0.5,0,0.5
2,6.550000000000001,7.429539999999999,1.0,2.0,D4,62,1.0,0,1.0
3,7.52046,8.5091,2.0,3.0,B4,71,1.0,0,2.0
4,8.5091,8.95,3.0,3.5,B4,71,0.5,1,0.0
5,8.95,9.3409,3.5,4.0,A4,69,0.5,1,0.5
8,9.3409,9.85,4.0,4.5,G4,67,0.5,1,1.0
9,9.8295,10.3,4.5,5.0,E4,64,0.5,1,1.5
10,10.3,11.2795,5.0,6.0,D4,62,1.0,1,2.0
11,11.2795,11.7909,6.0,6.5,G4,67,0.5,2,0.0
12,11.7909,12.2091,6.5,7.0,A4,69,0.5,2,0.5
13,12.2205,13.0205,7.0,8.0,B4,71,1.0,2,1.0
14,13.1591,13.6909,8.0,8.5,D5,74,0.5,2,2.0
15,13.6909,13.85,8.5,8.75,G4,67,0.25,2,2.5
16,13.85,14.05,8.75,9.0,A4,69,0.25,2,2.75
17,14.0591,14.6205,9.0,9.5,B4,71,0.5,3,0.0
18,14.433366666666668,14.6205,9.5,9.75,B4,71,0.25,3,0.5
19,14.6205,16.3295,9.75,10.0,A4,69,0.25,3,0.75
20,14.819463636363636,16.411172727272728,10.0,12.0,A4,69,2.0,3,1.0
21,16.411172727272728,16.8091,12.0,12.5,D5,74,0.5,4,0.0
22,16.8091,17.15,12.5,13.0,D5,74,0.5,4,0.5
23,17.15,18.0205,13.0,13.5,D5,74,0.5,4,1.0
24,18.0205,18.1909,13.5,13.75,B4,71,0.25,4,1.5
25,18.1909,18.5295,13.75,14.0,D5,74,0.25,4,1.75
26,18.47682,19.6205,14.0,15.0,B4,71,1.0,4,2.0
27,19.6205,19.7909,15.0,15.5,B4,71,0.5,5,0.0
28,19.7909,19.9591,15.5,15.75,A4,69,0.25,5,0.5
29,19.9591,20.1591,15.75,16.0,B4,71,0.25,5,0.75
30,20.1591,20.5591,16.0,16.5,A4,69,0.5,5,1.0
31,20.5705,21.0205,16.5,17.0,G4,67,0.5,5,1.5
32,21.0205,22.0795,17.0,18.0,E4,64,1.0,5,2.0
33,22.0795,22.5,18.0,18.5,D4,62,0.5,6,0.0
34,22.5,23.0,18.5,19.0,E4,64,0.5,6,0.5
35,23.0,23.8795,19.0,20.0,D4,62,1.0,6,1.0
36,23.9591,25.1409,20.0,21.0,B4,71,1.0,6,2.0
37,25.1409,25.35,21.0,21.5,B4,71,0.5,7,0.0
38,25.4,25.9091,21.5,22.0,A4,69,0.5,7,0.5
39,25.9591,27.9705,22.0,24.0,G4,67,2.0,7,1.0
40,27.9705,28.4409,24.0,24.5,D5,74,0.5,8,0.0
41,28.4409,28.9295,24.5,25.0,E5,76,0.5,8,0.5
42,28.9295,29.9,25.0,26.0,D5,74,1.0,8,1.0
43,29.9091,31.3091,26.0,27.0,B5,83,1.0,8,2.0
44,30.84243333333333,31.3091,27.0,27.5,B5,83,0.5,9,0.0
45,31.3091,31.65,27.5,28.0,A5,81,0.5,9,0.5
46,31.7205,32.25,28.0,28.0,G5,79,0.0,9,1.0
47,31.8091,31.990900000000003,28.0,28.0,A5,81,0.0,9,1.0
48,31.75455,32.2,28.0,28.5,G5,79,0.5,9,1.0
49,32.2,32.6409,28.5,29.0,E5,76,0.5,9,1.5
50,32.6409,33.6591,29.0,30.0,D5,74,1.0,9,2.0
51,33.6795,34.1205,30.0,30.5,G5,79,0.5,10,0.0
52,34.1909,34.6295,30.5,31.0,A5,81,0.5,10,0.5
53,34.6409,35.5295,31.0,32.0,B5,83,1.0,10,1.0
54,35.5705,36.0591,32.0,32.5,D6,86,0.5,10,2.0
55,36.0591,36.3,32.5,32.75,G5,79,0.25,10,2.5
56,36.3,36.4295,32.75,33.0,A5,81,0.25,10,2.75
57,36.4295,36.4795,33.0,33.5,A5,81,0.5,11,0.0
58,36.4795,37.0705,33.5,33.75,B5,83,0.25,11,0.5
59,37.0705,37.3,33.75,34.0,A5,81,0.25,11,0.75
60,37.3,37.7409,34.0,36.0,A5,81,2.0,11,1.0
61,39.0909,39.3591,36.0,36.5,D6,86,0.5,12,0.0
62,39.3591,39.4,36.5,37.0,D6,86,0.5,12,0.5
63,39.85,40.34089999999999,37.0,37.5,D6,86,0.5,12,1.0
64,40.3409,40.5,37.5,37.75,B5,83,0.25,12,1.5
65,40.5,40.7409,37.75,38.0,D6,86,0.25,12,1.75
66,40.7409,41.0909,38.0,39.0,B5,83,1.0,12,2.0
67,41.0909,42.05,39.0,39.5,B5,83,0.5,13,0.0
68,42.0909,42.25,39.5,39.75,A5,81,0.25,13,0.5
69,42.25,42.5,39.75,40.0,B5,83,0.25,13,0.75
70,42.5,42.8,40.0,40.5,A5,81,0.5,13,1.0
71,42.8,43.3,40.5,41.0,G5,79,0.5,13,1.5
72,43.3,44.3795,41.0,42.0,E5,76,1.0,13,2.0
73,44.3795,44.7909,42.0,42.5,D5,74,0.5,14,0.0
74,44.7909,45.2909,42.5,43.0,E5,76,0.5,14,0.5
75,45.2909,46.2205,43.0,44.0,D5,74,1.0,14,1.0
76,46.2205,46.2205,44.0,45.0,B5,83,1.0,14,2.0
77,46.5295,47.1409,45.0,45.5,B5,83,0.5,15,0.0
78,47.7591,48.2091,45.5,46.0,A5,81,0.5,15,0.5
79,48.2091,50.9295,46.0,48.0,G5,79,2.0,15,1.0
81,51.2409,51.5591,49.33333333333333,49.66666666666666,E4,64,0.3333333333333333,16,0.0
82,51.5591,51.8205,49.66666666666666,49.99999999999999,G4,67,0.3333333333333333,16,0.3333333333333357
83,51.8205,51.8205,50.0,50.333333333333336,C5,72,0.3333333333333333,16,0.6666666666666714
84,52.2091,52.3295,50.33333333333333,50.66666666666666,E5,76,0.3333333333333333,16,1.0
85,52.3295,52.6409,50.66666666666666,50.99999999999999,A5,81,0.3333333333333333,16,1.3333333333333357
86,52.6409,53.9295,51.0,52.66666666666666,G5,79,1.6666666666666663,17,0.0
87,53.9705,54.2909,52.66666666666666,52.99999999999999,D5,74,0.3333333333333333,17,1.6666666666666643
88,54.2909,54.5409,53.0,53.333333333333336,E5,76,0.3333333333333333,17,2.0
89,54.5409,54.7591,53.33333333333333,53.66666666666666,G5,79,0.3333333333333333,17,2.3333333333333286
90,54.85,55.1409,53.66666666666666,53.99999999999999,B5,83,0.3333333333333333,17,2.6666666666666643
91,55.2,55.9909,54.0,55.0,D6,86,1.0,18,0.0
92,55.9909,56.75,55.0,56.0,E6,88,1.0,18,1.0
93,56.85,57.6795,56.0,57.0,G6,91,1.0,18,2.0
94,57.6795,59.1795,57.0,58.66666666666666,A6,93,1.6666666666666663,19,0.0
95,59.4,59.7591,58.66666666666666,58.99999999999999,D4,62,0.3333333333333333,19,1.6666666666666643
96,59.7591,59.9795,59.0,59.25,E4,64,0.25,19,2.0
97,59.9795,60.1591,59.25,59.5,F#4,66,0.25,19,2.25
98,60.1591,60.3591,59.5,59.75,G4,67,0.25,19,2.5
99,60.3591,60.6705,59.75,60.0,A4,69,0.25,19,2.75
100,60.6705,61.8591,60.0,61.0,B4,71,1.0,20,0.0
101,61.8591,61.9,61.0,61.333333333333336,B4,71,0.3333333333333333,20,1.0
102,61.9,62.1409,61.33333333333333,61.66666666666666,D5,74,0.3333333333333333,20,1.3333333333333286
103,62.1409,62.6591,61.66666666666666,61.99999999999999,E5,76,0.3333333333333333,20,1.6666666666666643
104,62.6591,62.87949999999999,62.0,62.5,E5,76,0.5,20,2.0
105,62.87949999999999,63.340900000000005,62.5,63.0,D5,74,0.5,20,2.5
106,63.340900000000005,64.1409,63.0,64.0,B4,71,1.0,21,0.0
107,64.3091,64.6295,64.0,64.33333333333333,G4,67,0.3333333333333333,21,1.0
108,64.6295,64.8795,64.33333333333333,64.66666666666666,B4,71,0.3333333333333333,21,1.3333333333333286
109,64.8795,65.1705,64.66666666666666,64.99999999999999,G4,67,0.3333333333333333,21,1.6666666666666572
110,65.1705,65.5795,65.0,65.5,A4,69,0.5,21,2.0
111,65.6409,66.0795,65.5,66.0,G4,67,0.5,21,2.5
112,66.0795,67.0795,66.0,67.0,E4,64,1.0,22,0.0
113,67.0795,67.4409,67.0,67.33333333333333,D4,62,0.3333333333333333,22,1.0
114,67.45,67.7,67.33333333333333,67.66666666666666,F#4,66,0.3333333333333333,22,1.3333333333333286
115,67.7,68.0295,67.66666666666666,67.99999999999999,A4,69,0.3333333333333333,22,1.6666666666666572
116,68.0295,69.4409,68.0,69.0,D5,74,1.0,22,2.0
117,68.97043333333333,69.4409,69.0,69.5,D5,74,0.5,23,0.0
118,69.4409,69.9409,69.5,70.0,C5,72,0.5,23,0.5
119,69.95,71.3409,70.0,72.0,B4,71,2.0,23,1.0
120,72.0205,72.5091,72.0,72.5,B4,71,0.5,24,0.0
121,72.0,72.5205,72.0,72.5,D5,74,0.5,24,0.0
122,72.4795,72.7091,72.5,73.0,A#4,70,0.5,24,0.5
123,72.4705,73.0909,72.5,73.0,E5,76,0.5,24,0.5
124,73.0,74.3,73.0,74.0,B4,71,1.0,24,1.0
125,73.0409,75.5795,73.0,74.0,D5,74,1.0,24,1.0
126,73.83633999999999,74.63177999999999,74.0,75.0,D5,74,1.0,24,2.0
127,73.83633999999999,74.63177999999999,74.0,75.0,B5,83,1.0,24,2.0
128,74.63177999999999,75.0295,75.0,75.5,D5,74,0.5,25,0.0
129,75.0295,75.4205,75.0,75.5,B5,83,0.5,25,0.0
130,75.4295,75.8591,75.5,76.0,C5,72,0.5,25,0.5
131,75.6352,75.8409,75.5,76.0,A5,81,0.5,25,0.5
132,75.8409,76.3409,76.0,76.5,B4,71,0.5,25,1.0
133,75.95,78.1091,76.0,76.5,G5,79,0.5,25,1.0
134,76.3205,76.4091,76.5,77.0,C5,72,0.5,25,1.5
135,76.4205,76.9705,76.5,77.0,E5,76,0.5,25,1.5
136,76.9091,77.9591,77.0,78.0,B4,71,1.0,25,2.0
137,76.8909,78.25,77.0,78.0,D5,74,1.0,25,2.0
138,77.9591,78.3295,78.0,78.5,B4,71,0.5,26,0.0
139,78.1091,78.3,78.0,78.5,G5,79,0.5,26,0.0
140,78.8295,79.5,78.5,79.0,D5,74,0.5,26,0.5
141,78.85,78.87049999999999,78.5,79.0,A5,81,0.5,26,0.5
142,78.8705,79.6409,79.0,80.0,G5,79,1.0,26,1.0
143,78.8795,79.5409,79.0,80.0,B5,83,1.0,26,1.0
144,79.9591,80.2205,80.0,80.5,D5,74,0.5,26,2.0
145,80.10910000000001,80.25910000000002,80.0,80.5,D6,86,0.5,26,2.0
146,80.2591,80.4795,80.5,80.75,E5,76,0.25,26,2.5
147,80.4591,80.5295,80.5,80.75,F5,77,0.25,26,2.5
148,80.5295,80.7795,80.75,81.0,F#5,78,0.25,26,2.75
149,80.54939999999999,80.5693,80.75,81.0,A5,81,0.25,26,2.75
150,80.5693,80.6091,81.0,81.5,G5,79,0.5,27,0.0
151,80.6091,80.9,81.0,81.5,A5,81,0.5,27,0.0
152,80.7705,81.45,81.5,81.75,G5,79,0.25,27,0.5
153,80.7591,81.45,81.5,81.75,B5,83,0.25,27,0.5
154,81.3909,83.2409,81.75,82.0,F#5,78,0.25,27,0.75
155,81.4,83.4591,81.75,82.0,A5,81,0.25,27,0.75
156,81.60555555555555,83.25,82.0,84.0,F#5,78,2.0,27,1.0
157,83.25,83.3295,82.0,84.0,G5,79,2.0,27,1.0
158,83.3936,83.4295,84.0,84.5,B5,83,0.5,28,0.0
159,83.4295,84.8705,84.0,84.5,D6,86,0.5,28,0.0
160,83.5591,84.2205,84.5,85.0,B5,83,0.5,28,0.5
161,83.88980000000001,84.22050000000002,84.5,85.0,D6,86,0.5,28,0.5
162,84.2205,84.7295,85.0,85.5,B5,83,0.5,28,1.0
163,84.6057,84.9909,85.0,85.5,D6,86,0.5,28,1.0
164,84.9909,86.3091,85.5,85.75,D5,74,0.25,28,1.5
165,84.8,84.9,85.5,85.75,A5,81,0.25,28,1.5
166,85.1409,85.3205,85.75,86.0,D6,86,0.25,28,1.75
167,85.4295,86.8205,86.0,87.0,G5,79,1.0,28,2.0
168,85.4909,86.4205,86.0,87.0,B5,83,1.0,28,2.0
169,86.0221,86.2877,87.0,87.5,B5,83,0.5,29,0.0
170,86.0221,86.2877,87.0,88.0,B4,71,1.0,29,0.0
171,86.2877,86.4205,87.5,87.75,A5,81,0.25,29,0.5
172,86.4205,86.4409,87.75,88.0,B5,83,0.25,29,0.75
173,86.9295,87.1295,88.0,88.5,A5,81,0.5,29,1.0
174,86.6205,87.0909,88.0,88.5,B5,83,0.5,29,1.0
