note_id,onset,offset,score_position,score_position_offset,note,midi_number,note_duration,bar_id,bar_position
0,4.236400000000001,4.5773,-0.25,0.0,D4,62,0.25,-1,3.75
1,4.5773,5.6000000000000005,0.0,0.75,D4,62,0.75,0,0.0
2,4.5773,5.6000000000000005,0.0,0.75,D4,62,0.75,0,0.0
3,5.6000000000000005,5.9409,0.75,1.0,E4,64,0.25,0,0.75
5,5.9205,6.1909,1.0,1.25,F4,65,0.25,0,1.0
6,6.1909,6.45,1.25,1.5,G4,67,0.25,0,1.25
7,6.45,6.6909,1.5,1.75,A4,69,0.25,0,1.5
8,6.6909,6.979500000000001,1.75,2.0,Bb4,70,0.25,0,1.75
9,7.009100000000001,7.35,2.0,2.25,C#4,61,0.25,0,2.0
10,7.35,7.609100000000001,2.25,2.5,Bb4,70,0.25,0,2.25
11,7.609100000000001,7.8295,2.5,2.75,A4,69,0.25,0,2.5
12,7.8409,8.0795,2.75,3.0,G4,67,0.25,0,2.75
13,8.0795,8.8795,3.0,3.75,E5,76,0.75,0,3.0
14,9.0409,9.359100000000002,3.75,4.0,G4,67,0.25,0,3.75
15,9.359100000000002,9.5705,4.0,4.25,F4,65,0.25,1,0.0
16,9.6295,9.890899999999998,4.25,4.5,C#4,61,0.25,1,0.25
17,9.890899999999998,10.1,4.5,4.75,D4,62,0.25,1,0.5
18,10.1,10.4591,4.75,5.0,A3,57,0.25,1,0.75
19,10.4591,10.7591,5.0,5.25,Bb3,58,0.25,1,1.0
20,10.7591,11.0909,5.25,5.5,D4,62,0.25,1,1.25
21,11.0909,11.3091,5.5,5.75,F4,65,0.25,1,1.5
22,11.3091,11.720499999999998,5.75,6.0,G4,67,0.25,1,1.75
23,11.720499999999998,12.0409,6.0,6.25,C#4,61,0.25,1,2.0
24,12.0409,12.3205,6.25,6.5,A3,57,0.25,1,2.25
25,12.3205,12.5295,6.5,6.75,C#4,61,0.25,1,2.5
26,12.5295,12.8205,6.75,7.0,E4,64,0.25,1,2.75
27,12.8295,13.0295,7.0,7.166666667,A4,69,0.166666667,1,3.0
28,13.0295,13.2091,7.166666667,7.333333333,G4,67,0.166666667,1,3.166666667
29,13.2091,13.5591,7.333333333,7.5,F4,65,0.166666667,1,3.333333333
30,13.3841,13.5591,7.5,7.666666667,G4,67,0.166666667,1,3.5
31,13.5591,13.7,7.666666667,7.833333333,F4,65,0.166666667,1,3.666666667
32,13.7,13.9295,7.833333333,8.0,E4,64,0.166666667,1,3.833333333
33,13.979499999999998,14.2091,8.0,8.25,F4,65,0.25,2,0.0
34,14.2409,14.479499999999998,8.25,8.5,D4,62,0.25,2,0.25
35,14.479499999999998,14.6795,8.5,8.75,F4,65,0.25,2,0.5
36,14.6795,14.95,8.75,9.0,A4,69,0.25,2,0.75
37,14.95,15.1591,9.0,9.166666667,Bb4,70,0.166666667,2,1.0
38,15.1591,15.2795,9.166666667,9.333333333,A4,69,0.166666667,2,1.166666667
39,15.2795,15.5091,9.333333333,9.5,G4,67,0.166666667,2,1.333333333
40,15.5091,15.6205,9.5,9.666666667,A4,69,0.166666667,2,1.5
41,15.6205,15.7795,9.666666667,9.833333333,G4,67,0.166666667,2,1.666666667
42,15.7795,15.970499999999998,9.833333333,10.0,F4,65,0.166666667,2,1.833333333
43,15.970499999999998,16.229499999999998,10.0,10.25,E4,64,0.25,2,2.0
44,16.229499999999998,16.479499999999998,10.25,10.5,G4,67,0.25,2,2.25
45,16.479499999999998,16.7795,10.5,10.75,Bb4,70,0.25,2,2.5
46,16.7909,17.0409,10.75,11.0,D5,74,0.25,2,2.75
47,17.0409,17.2409,11.0,11.16666667,C5,72,0.166666667,2,3.0
48,17.2409,17.3795,11.16666667,11.33333333,Bb4,70,0.166666667,2,3.166666667
49,17.3795,17.599999999999998,11.33333333,11.5,A4,69,0.166666667,2,3.333333333
50,17.599999999999998,17.6909,11.5,11.66666667,Bb4,70,0.166666667,2,3.5
51,17.6909,17.9091,11.66666667,11.83333333,A4,69,0.166666667,2,3.666666667
52,17.9091,18.1705,11.83333333,12.0,G4,67,0.166666667,2,3.833333333
53,18.1705,18.4591,12.0,12.25,A4,69,0.25,3,0.0
54,18.4591,18.65,12.25,12.5,F4,65,0.25,3,0.25
55,18.65,18.9795,12.5,12.75,A4,69,0.25,3,0.5
56,18.9795,19.2295,12.75,13.0,C5,72,0.25,3,0.75
57,19.2295,19.5795,13.0,13.25,F5,77,0.25,3,1.0
58,19.5795,19.8705,13.25,13.5,G5,79,0.25,3,1.25
59,19.8705,20.1591,13.5,13.75,A5,81,0.25,3,1.5
60,20.1591,20.4795,13.75,14.0,C5,72,0.25,3,1.75
61,20.4795,20.7409,14.0,14.25,D5,74,0.25,3,2.0
62,20.7409,21.0409,14.25,14.5,A4,69,0.25,3,2.25
63,21.0409,21.2705,14.5,14.75,Bb4,70,0.25,3,2.5
64,21.2705,21.5409,14.75,15.0,D5,74,0.25,3,2.75
65,21.5409,21.8705,15.0,15.25,G5,79,0.25,3,3.0
66,21.8705,22.2205,15.25,15.5,A5,81,0.25,3,3.25
67,22.13525,22.4,15.5,15.75,Bb5,82,0.25,3,3.5
68,22.4,22.7205,15.75,16.0,D5,74,0.25,3,3.75
69,22.7205,23.0,16.0,16.25,E5,76,0.25,4,0.0
70,23.0091,23.2409,16.25,16.5,Bb4,70,0.25,4,0.25
71,23.2409,23.5295,16.5,16.75,C5,72,0.25,4,0.5
72,23.5295,23.8205,16.75,17.0,G4,67,0.25,4,0.75
73,23.85,24.15,17.0,17.25,A4,69,0.25,4,1.0
74,24.15,24.3795,17.25,17.5,Bb4,70,0.25,4,1.25
75,24.3795,24.6591,17.5,17.75,C5,72,0.25,4,1.5
76,24.6591,24.9705,17.75,18.0,E4,64,0.25,4,1.75
77,24.9909,25.3295,18.0,18.25,F4,65,0.25,4,2.0
78,25.3591,25.6,18.25,18.5,A3,57,0.25,4,2.25
79,25.6,25.9,18.5,18.75,Bb3,58,0.25,4,2.5
80,25.9,26.1409,18.75,19.0,G4,67,0.25,4,2.75
81,26.2295,26.5795,19.0,19.25,C4,60,0.25,4,3.0
82,26.6091,26.8909,19.25,19.5,E4,64,0.25,4,3.25
83,26.9205,27.1295,19.5,19.75,G4,67,0.25,4,3.5
84,27.1295,27.4091,19.75,20.0,Bb4,70,0.25,4,3.75
85,27.4091,27.7091,20.0,20.25,A4,69,0.25,5,0.0
86,27.7091,27.9705,20.25,20.5,G4,67,0.25,5,0.25
87,27.9705,28.2205,20.5,20.75,F4,65,0.25,5,0.5
88,28.25,28.5795,20.75,21.0,A4,69,0.25,5,0.75
89,28.5795,28.9295,21.0,21.25,D5,74,0.25,5,1.0
90,28.9295,29.2205,21.25,21.5,F4,65,0.25,5,1.25
91,29.2205,29.4795,21.5,21.75,E4,64,0.25,5,1.5
92,29.4795,29.8091,21.75,22.0,D4,62,0.25,5,1.75
93,29.8409,30.1409,22.0,22.25,C#4,61,0.25,5,2.0
94,30.3295,30.6409,22.25,22.5,E5,76,0.25,5,2.25
95,30.6409,30.8795,22.5,22.75,F5,77,0.25,5,2.5
96,30.8795,31.190900000000003,22.75,23.0,G5,79,0.25,5,2.75
97,31.190900000000003,31.5091,23.0,23.25,A4,69,0.25,5,3.0
98,31.5091,31.7795,23.25,23.5,G5,79,0.25,5,3.25
99,31.7795,32.0409,23.5,23.75,F5,77,0.25,5,3.5
100,32.0409,32.359100000000005,23.75,24.0,E5,76,0.25,5,3.75
101,32.359100000000005,32.650000000000006,24.0,24.25,F5,77,0.25,6,0.0
102,32.650000000000006,32.95,24.25,24.5,E5,76,0.25,6,0.25
103,32.95,33.259100000000004,24.5,24.75,D5,74,0.25,6,0.5
104,33.259100000000004,33.590900000000005,24.75,25.0,E4,64,0.25,6,0.75
105,33.590900000000005,33.8705,25.0,25.25,D4,62,0.25,6,1.0
106,33.8705,34.1295,25.25,25.5,C4,60,0.25,6,1.25
107,34.1295,34.1591,25.5,25.75,B3,59,0.25,6,1.5
108,34.45,34.7909,25.75,26.0,A3,57,0.25,6,1.75
109,34.7909,35.090900000000005,26.0,26.25,G#3,56,0.25,6,2.0
110,35.359100000000005,35.6591,26.25,26.5,B4,71,0.25,6,2.25
111,35.670500000000004,35.920500000000004,26.5,26.75,C5,72,0.25,6,2.5
112,35.920500000000004,36.25,26.75,27.0,D5,74,0.25,6,2.75
113,36.25,36.6591,27.0,27.25,E4,64,0.25,6,3.0
114,36.6591,36.95,27.25,27.5,D5,74,0.25,6,3.25
115,36.95,37.1705,27.5,27.75,C5,72,0.25,6,3.5
116,37.1705,37.5,27.75,28.0,B4,71,0.25,6,3.75
117,37.5,37.8,28.0,28.25,C5,72,0.25,7,0.0
118,37.8,38.05,28.25,28.5,B4,71,0.25,7,0.25
119,38.05,38.3091,28.5,28.75,A4,69,0.25,7,0.5
120,38.3091,38.5705,28.75,29.0,B4,71,0.25,7,0.75
121,38.5705,38.8795,29.0,29.25,C5,72,0.25,7,1.0
122,38.8795,38.9909,29.25,29.375,F5,77,0.125,7,1.25
123,38.9909,39.1295,29.375,29.5,E5,76,0.125,7,1.375
124,39.1295,39.3295,29.5,29.75,D5,74,0.25,7,1.5
125,39.3909,39.590900000000005,29.75,30.0,C5,72,0.25,7,1.75
126,39.6705,39.9705,30.0,30.25,B4,71,0.25,7,2.0
127,39.9705,40.2205,30.25,30.5,A4,69,0.25,7,2.25
128,40.2205,40.4591,30.5,30.75,G4,67,0.25,7,2.5
129,40.4591,40.5091,30.75,31.0,A4,69,0.25,7,2.75
130,40.8,41.2,31.0,31.25,B4,71,0.25,7,3.0
131,41.06666667,41.2,31.25,31.375,E5,76,0.125,7,3.25
132,41.2,41.3295,31.375,31.5,D5,74,0.125,7,3.375
133,41.3295,41.5795,31.5,31.75,C5,72,0.25,7,3.5
